Town,County,Town_County,Fed_Money,Total_Rev,State_Money,Fed_Decimal,Fed_Percent,State_Decimal,State_Percent,FS_Combo,FS_Combo_Decimal,FS_Combo_Percent,Population,F_Mon_PC,S_Mon_PC,All_Tax_Rev,Taxes_PC,Real_Estat,Real_Taxes_PC
upper frankford twp,cumberland,upper frankford twp cumberland,0.0,387913.88,111640.5,0.0,0.0,0.2877971265168444,28.78,111640.5,0.2877971265168444,28.78,2005,0.0,55.68104738154614,235035.25,117.22456359102245,21837.25,10.89139650872818
upper frederick twp,montgomery,upper frederick twp montgomery,0.0,1939791.25,157647.5,0.0,0.0,0.08127034287838962,8.129999999999999,157647.5,0.08127034287838962,8.129999999999999,3523,0.0,44.74808401930173,943073.5,267.6904626738575,317202.0,90.03746806698837
upper gwynedd twp,montgomery,upper gwynedd twp montgomery,16628.12,20623143.25,1476457.25,0.0008062844639359231,0.08,0.07159225109877468,7.16,1493085.37,0.0723985355627106,7.24,15552,1.0691949588477363,94.93680877057614,8084498.875,519.8366046167696,2356308.625,151.51161426183128
upper hanover twp,montgomery,upper hanover twp montgomery,0.0,5000578.75,345762.62,0.0,0.0,0.0691445205217496,6.9099999999999975,345762.62,0.0691445205217496,6.9099999999999975,6464,0.0,53.49050433168317,2009767.625,310.9170211943069,684352.375,105.87134514232673
upper leacock twp,lancaster,upper leacock twp lancaster,2398.25,3542001.12,410345.62,0.0006770890010334046,0.06999999999999999,0.11585135241289815,11.59,412743.87,0.11652844141393155,11.65,8708,0.275407671107028,47.122831878732214,2271113.875,260.8077486219568,971028.25,111.50990468534681
upper macungie twp,lehigh,upper macungie twp lehigh,1084.0,25319268.5,1676296.12,4.281324320250405e-05,0.0,0.06620634083484679,6.619999999999999,1677380.12,0.0662491540780493,6.619999999999999,20063,0.05402980611075114,83.5516184020336,9740310.25,485.4862308727508,2433818.875,121.30882096396351
upper mahanoy twp,northumberland,upper mahanoy twp northumberland,0.0,314405.75,166462.38,0.0,0.0,0.5294508131610188,52.95,166462.38,0.5294508131610188,52.95,796,0.0,209.12359296482416,123640.5,155.32726130653268,57266.75,71.94315326633166
upper makefield twp,bucks,upper makefield twp bucks,38725.25,11856598.62,613811.38,0.003266134853774784,0.33,0.051769601019014684,5.18,652536.63,0.05503573587278946,5.5,8190,4.728357753357753,74.94644444444444,6909626.5,843.6662393162393,2722961.75,332.47396214896213
upper merion twp,montgomery,upper merion twp montgomery,1840.38,49845389.62,3645970.12,3.6921769777110226e-05,0.0,0.07314558372991609,7.31,3647810.5,0.0731825054996932,7.32,28395,0.0648135235076598,128.4018355344251,21104102.625,743.233055995774,6260850.0,220.49128367670363
upper mifflin twp,cumberland,upper mifflin twp cumberland,816.62,287309.5,122308.0,0.002842300724480047,0.28,0.4257012037541397,42.57,123124.62,0.4285435044786197,42.85,1304,0.6262423312883436,93.79447852760737,143564.875,110.09576303680981,0.75,0.0005751533742331289
upper milford twp,lehigh,upper milford twp lehigh,3111.25,2590719.62,361434.38,0.0012009211556440061,0.12,0.13951119110295696,13.95,364545.63,0.14071211225860095,14.07,7292,0.4266662095447065,49.56587767416347,1574937.125,215.9815037026879,114231.0,15.665249588590235
upper moreland twp,montgomery,upper moreland twp montgomery,75287.12,22671831.88,1504459.5,0.0033207338691680524,0.33,0.06635809174851733,6.64,1579746.62,0.06967882561768539,6.97,24015,3.13500395586092,62.646658338538415,15457714.375,643.6691390797419,6446653.125,268.4427701436602
upper nazareth twp,northampton,upper nazareth twp northampton,73012.62,3154076.0,411733.25,0.02314865589795553,2.31,0.13054005356877893,13.05,484745.87,0.15368870946673446,15.37,6231,11.717640828117476,66.07819772107206,2139420.125,343.3510070614669,864827.5,138.7943347777243
upper oxford twp,chester,upper oxford twp chester,0.0,977287.75,141117.12,0.0,0.0,0.1443966938089626,14.44,141117.12,0.1443966938089626,14.44,2484,0.0,56.8104347826087,681822.25,274.4856078904992,66816.25,26.898651368760063
upper paxton twp,dauphin,upper paxton twp dauphin,2768.5,902869.0,215771.25,0.0030663363123553914,0.31,0.23898400543157425,23.9,218539.75,0.24205034174392964,24.21,4161,0.6653448690218697,51.8556236481615,570668.25,137.14689978370583,101266.5,24.337058399423217
upper pottsgrove twp,montgomery,upper pottsgrove twp montgomery,27397.12,6403983.25,378756.62,0.004278137360837101,0.43,0.0591439117208809,5.91,406153.74,0.06342204908171799,6.34,5315,5.154679209783631,71.26182878645344,2402131.375,451.95322201317026,1049455.875,197.45171683913452
upper providence twp,delaware,upper providence twp delaware,0.0,7017679.25,559866.88,0.0,0.0,0.07977949120430376,7.979999999999999,559866.88,0.07977949120430376,7.979999999999999,10142,0.0,55.20280812463025,4265019.625,420.5304303884835,3187684.25,314.30528988365216
upper providence twp,montgomery,upper providence twp montgomery,0.0,19392914.12,1164533.75,0.0,0.0,0.06004944603962387,6.0,1164533.75,0.06004944603962387,6.0,21219,0.0,54.881650878929264,9972926.125,469.9998173806494,318327.75,15.002014703803196
upper salford twp,montgomery,upper salford twp montgomery,3982.62,1430618.0,198655.62,0.002783845862417501,0.28,0.13886000315947372,13.89,202638.24,0.14164384902189125,14.16,3299,1.207220369809033,60.216920278872394,908622.5,275.4236132161261,321091.75,97.33002424977266
upper saucon twp,lehigh,upper saucon twp lehigh,42961.0,16926213.38,910045.62,0.0025381341375952807,0.25,0.053765458320129016,5.38,953006.62,0.0563035924577243,5.63,14808,2.9012020529443543,61.456349270664504,7173633.875,484.44313040248517,2662893.25,179.82801526202053
upper southampton twp,bucks,upper southampton twp bucks,73651.25,12573227.88,922928.88,0.005857783753140724,0.59,0.07340429115009406,7.3400000000000025,996580.13,0.0792620749032348,7.93,15152,4.860826953537488,60.91135691657868,7572129.25,499.7445386747624,4675048.875,308.5433523627244
upper tulpehocken twp,berks,upper tulpehocken twp berks,0.0,543761.12,152143.62,0.0,0.0,0.2797986365777678,27.98,152143.62,0.2797986365777678,27.98,1917,0.0,79.3654773082942,274340.875,143.10948095983306,60987.875,31.81422796035472
upper turkeyfoot twp,somerset,upper turkeyfoot twp somerset,0.0,337889.12,151018.75,0.0,0.0,0.4469476554912452,44.69000000000001,151018.75,0.4469476554912452,44.69000000000001,1119,0.0,134.95866845397677,145673.75,130.18208221626452,44543.875,39.806858802502234
upper tyrone twp,fayette,upper tyrone twp fayette,702.0,371047.0,89102.5,0.001891943608222139,0.19,0.24013804181141474,24.01,89804.5,0.2420299854196369,24.2,2059,0.3409422049538611,43.274647887323944,209900.875,101.94311559009228,44196.625,21.46509227780476
upper uwchlan twp,chester,upper uwchlan twp chester,9171.88,10865593.88,808138.62,0.0008441213707501461,0.08,0.07437592725488466,7.439999999999999,817310.5,0.0752200486256348,7.52,11227,0.8169484278970338,71.98170660016031,4749306.875,423.02546316914584,1024830.75,91.28268905317537
upper yoder twp,cambria,upper yoder twp cambria,103147.88,2930944.25,246384.5,0.03519271306508133,3.52,0.08406318202743024,8.41,349532.38,0.11925589509251155,11.93,5449,18.929689851348872,45.21646173609837,1544848.5,283.51046063497887,700664.625,128.58591025876308
ursina boro,somerset,ursina boro somerset,49631.12,463327.12,294185.0,0.10711896165283827,10.71,0.6349401692696081,63.49,343816.12,0.7420591309224464,74.21,225,220.58275555555562,1307.4888888888886,15030.625,66.80277777777778,2925.875,13.00388888888889
utica boro,venango,utica boro venango,38645.12,107312.0,12402.62,0.3601192783658864,36.01,0.11557533174295513,11.56,51047.74000000001,0.4756946101088416,47.57,189,204.47153439153442,65.62232804232805,25329.625,134.0191798941799,12943.25,68.48280423280423
uwchlan twp,chester,uwchlan twp chester,140516.12,14657663.12,1046650.88,0.0095865295067581,0.96,0.0714063948278271,7.1400000000000015,1187167.0,0.0809929243345852,8.1,18088,7.768471915081822,57.86437859354268,6260269.25,346.10068830163647,154108.625,8.519937251216277
valencia boro,butler,valencia boro butler,0.0,84595.88,17350.62,0.0,0.0,0.20510005924638408,20.51,17350.62,0.20510005924638408,20.51,551,0.0,31.48932849364791,52619.5,95.49818511796734,19801.25,35.936932849364794
valley twp,armstrong,valley twp armstrong,0.0,256736.12,81992.25,0.0,0.0,0.3193639056319773,31.94,81992.25,0.3193639056319773,31.94,656,0.0,124.98818597560977,136965.125,208.78830030487805,66207.75,100.9264481707317
valley twp,chester,valley twp chester,3357.75,7566917.62,380704.75,0.00044374078966119367,0.04,0.05031173446288953,5.029999999999999,384062.5,0.05075547525255072,5.08,6794,0.4942228436856049,56.03543567853988,1782552.625,262.37159626140715,585454.625,86.17230276714749
valley twp,montour,valley twp montour,1673.5,665108.62,146809.88,0.002516130372810384,0.25,0.22073068305745308,22.07,148483.38,0.22324681343026348,22.32,2158,0.7754865616311399,68.03052826691379,467330.375,216.55717099165895,77821.25,36.06174698795181
vanderbilt boro,fayette,vanderbilt boro fayette,0.0,80828.75,19082.75,0.0,0.0,0.2360886442014753,23.61,19082.75,0.2360886442014753,23.61,476,0.0,40.08981092436975,38510.125,80.90362394957984,7977.875,16.760241596638654
vandergrift boro,westmoreland,vandergrift boro westmoreland,174802.25,5195761.75,815125.12,0.03364323816425955,3.36,0.15688269771030205,15.69,989927.37,0.1905259358745616,19.05,5205,33.58352545629203,156.6042497598463,1108768.125,213.01981268011528,699639.0,134.41671469740635
vandling boro,lackawanna,vandling boro lackawanna,0.0,265359.25,20595.38,0.0,0.0,0.0776131979571091,7.76,20595.38,0.0776131979571091,7.76,751,0.0,27.4239414114514,115391.5,153.65046604527296,40348.125,53.7258655126498
vanport twp,beaver,vanport twp beaver,0.0,661909.0,51122.62,0.0,0.0,0.07723511842262305,7.7200000000000015,51122.62,0.07723511842262305,7.7200000000000015,1321,0.0,38.69993943981832,511367.5,387.10635881907643,270916.0,205.08402725208177
venango boro,crawford,venango boro crawford,0.0,47750.5,9347.12,0.0,0.0,0.1957491544591156,19.57,9347.12,0.1957491544591156,19.57,239,0.0,39.109288702928865,28863.875,120.76935146443515,10033.25,41.98012552301255
venango twp,butler,venango twp butler,0.0,242703.5,103633.75,0.0,0.0,0.4269973444964741,42.7,103633.75,0.4269973444964741,42.7,868,0.0,119.39372119815668,123972.75,142.82574884792626,45438.375,52.348358294930875
venango twp,crawford,venango twp crawford,0.0,316700.38,135686.12,0.0,0.0,0.4284368714682312,42.84,135686.12,0.4284368714682312,42.84,997,0.0,136.0944032096289,116036.625,116.38578234704113,15411.875,15.458249749247743
venango twp,erie,venango twp erie,0.0,903929.38,259842.25,0.0,0.0,0.28745857336775577,28.75,259842.25,0.28745857336775577,28.75,2297,0.0,113.12244231606444,518248.625,225.6197757945146,267095.75,116.2802568567697
vernon twp,crawford,vernon twp crawford,103111.5,2112817.0,357912.12,0.048802854198920206,4.88,0.16940043553227752,16.939999999999998,461023.62,0.21820328973119774,21.82,5630,18.314653641207816,63.57231261101244,1276086.0,226.6582593250444,251357.375,44.646070159857906
verona boro,allegheny,verona boro allegheny,2544.57,1919120.29,156203.0,0.0013259043809077753,0.13,0.08139302200801597,8.14,158747.57,0.08271892638892375,8.27,2474,1.028524656426839,63.137833468067896,1118784.857142857,452.21699965353963,755195.0,305.2526273241714
versailles boro,allegheny,versailles boro allegheny,46075.12,1244023.88,51239.88,0.03703716684281013,3.7,0.041188823481427064,4.12,97315.0,0.07822599032423719,7.82,1515,30.412620462046213,33.821702970297025,624113.5,411.95610561056105,338691.625,223.55882838283827
victory twp,venango,victory twp venango,0.0,198871.25,68279.62,0.0,0.0,0.3433358014293167,34.33,68279.62,0.3433358014293167,34.33,410,0.0,166.53565853658534,71631.375,174.71067073170732,37478.5,91.4109756097561
vintondale boro,cambria,vintondale boro cambria,0.0,89982.62,15814.38,0.0,0.0,0.1757492724706171,17.57,15814.38,0.1757492724706171,17.57,414,0.0,38.198985507246384,49327.875,119.14945652173913,21678.375,52.36322463768116
volant boro,lawrence,volant boro lawrence,0.0,323409.0,114897.43,0.0,0.0,0.3552697358453228,35.53,114897.43,0.3552697358453228,35.53,168,0.0,683.9132738095237,56944.142857142855,338.953231292517,35172.28571428572,209.358843537415
walker twp,centre,walker twp centre,0.0,1044930.0,181637.75,0.0,0.0,0.1738276726670686,17.380000000000006,181637.75,0.1738276726670686,17.380000000000006,4433,0.0,40.97400180464697,752574.125,169.76632641551996,135191.5,30.496616286938867
walker twp,huntingdon,walker twp huntingdon,0.0,402402.88,100677.88,0.0,0.0,0.2501917481306297,25.02,100677.88,0.2501917481306297,25.02,1947,0.0,51.70923472008218,257661.125,132.33750642013354,44992.25,23.108500256805343
walker twp,juniata,walker twp juniata,928.0,563252.25,174220.12,0.0016475744215846454,0.16,0.3093110058592753,30.930000000000003,175148.12,0.31095858028085993,31.1,2738,0.3389335281227173,63.63043097151205,315741.375,115.31825237399562,42594.25,15.556701972242513
walker twp,schuylkill,walker twp schuylkill,0.0,470839.12,113358.88,0.0,0.0,0.24075926401357645,24.08,113358.88,0.24075926401357645,24.08,1054,0.0,107.55111954459205,268090.25,254.35507590132826,128912.75,122.3081119544592
wall boro,allegheny,wall boro allegheny,6250.0,368312.25,22776.5,0.01696929711135049,1.7000000000000002,0.06184019130506791,6.18,29026.5,0.07880948841641841,7.88,580,10.775862068965518,39.2698275862069,152485.125,262.9053879310345,77102.875,132.93599137931034
wallace twp,chester,wallace twp chester,0.0,1256259.0,137865.88,0.0,0.0,0.10974319785967702,10.97,137865.88,0.10974319785967702,10.97,3458,0.0,39.868675534991326,849159.75,245.56383747831117,1302.625,0.376698958935801
wallaceton boro,clearfield,wallaceton boro clearfield,21.62,64288.5,15102.62,0.00033629653826111985,0.03,0.2349194646009785,23.49,15124.240000000002,0.23525576113923954,23.53,313,0.06907348242811502,48.2511821086262,44659.375,142.68170926517573,19350.125,61.8214856230032
walnutport boro,northampton,walnutport boro northampton,246762.62,1948223.5,106705.88,0.12666032413632214,12.67,0.05477086176201037,5.48,353468.5,0.1814311858983325,18.14,2070,119.20899516908213,51.54873429951691,1094758.75,528.868961352657,721307.75,348.4578502415459
wampum boro,lawrence,wampum boro lawrence,0.0,1302239.75,26748.75,0.0,0.0,0.020540572502106468,2.0500000000000003,26748.75,0.020540572502106468,2.0500000000000003,717,0.0,37.30648535564853,117325.75,163.634239888424,56386.875,78.64278242677824
ward twp,tioga,ward twp tioga,10957.62,598283.25,444018.88,0.01831510409158204,1.83,0.7421549575389249,74.22,454976.5,0.7604700616305069,76.05,166,66.00975903614459,2674.812530120482,83060.875,500.3667168674699,58516.875,352.51129518072287
warminster twp,bucks,warminster twp bucks,53179.25,24350949.0,2020363.75,0.0021838676595314624,0.22,0.08296858368846323,8.3,2073543.0,0.08515245134799469,8.52,32682,1.627172449666483,61.818852885380316,12038844.375,368.36314714521757,5638390.375,172.52280689676275
warren city,warren,warren city warren,1227926.88,13617552.75,1200496.75,0.09017236081571264,9.02,0.08815803926296523,8.82,2428423.63,0.17833040007867787,17.83,9710,126.46002883625128,123.63509268795056,5913591.25,609.0207260556127,2101133.125,216.38858135942328
warren twp,bradford,warren twp bradford,24890.5,623193.38,404213.75,0.03994025096993167,3.99,0.6486168867840028,64.86,429104.25,0.6885571377539345,68.86,959,25.95464025026069,421.4950469238791,154094.625,160.68261209593325,85658.0,89.32012513034411
warren twp,franklin,warren twp franklin,0.0,142383.88,61307.62,0.0,0.0,0.4305797819247516,43.06,61307.62,0.4305797819247516,43.06,369,0.0,166.14531165311658,61451.375,166.53489159891598,20877.25,56.577913279132794
warrington twp,bucks,warrington twp bucks,213467.38,27278313.25,1311694.62,0.007825534447222466,0.7799999999999999,0.04808562054327168,4.81,1525162.0,0.055911154990494136,5.59,23418,9.115525664019133,56.01223930310017,9474287.75,404.5728819711333,4098859.25,175.03028653172774
warrington twp,york,warrington twp york,5691.25,1186706.62,285004.12,0.0047958357222276215,0.48,0.2401639252673925,24.02,290695.37,0.2449597609896201,24.5,4532,1.2557921447484557,62.88705207413946,760330.375,167.76927956751985,62815.5,13.860436893203884
warrior run boro,luzerne,warrior run boro luzerne,24536.75,292992.88,39538.75,0.08374520909859652,8.37,0.13494781852719426,13.489999999999998,64075.5,0.2186930276257908,21.87,584,42.014982876712324,67.70333904109589,110324.0,188.91095890410958,56597.125,96.9128852739726
warriors mark twp,huntingdon,warriors mark twp huntingdon,666.0,379885.12,78101.25,0.0017531615873767313,0.18,0.20559175889805845,20.56,78767.25,0.2073449204854352,20.73,1796,0.37082405345211583,43.48621937639197,270159.625,150.42295378619153,0.0,0.0
warsaw twp,jefferson,warsaw twp jefferson,0.0,433240.62,197517.25,0.0,0.0,0.4559065814281218,45.59,197517.25,0.4559065814281218,45.59,1424,0.0,138.70593398876406,190132.0,133.51966292134833,66487.25,46.6904845505618
warwick twp,bucks,warwick twp bucks,8428.5,11579311.75,801667.25,0.0007278930027944017,0.06999999999999999,0.06923272015713715,6.92,810095.75,0.06996061315993155,7.000000000000001,14437,0.5838124264043777,55.52865900117753,7044826.25,487.97023273533284,3387039.375,234.60825483133615
warwick twp,chester,warwick twp chester,0.0,1179472.38,211576.62,0.0,0.0,0.17938242860761186,17.94,211576.62,0.17938242860761186,17.94,2507,0.0,84.39434383725569,750984.25,299.5549461507778,0.0,0.0
warwick twp,lancaster,warwick twp lancaster,27559.5,5537078.25,842630.88,0.004977263956853057,0.5,0.15217969513073076,15.22,870190.38,0.1571569590875838,15.72,17783,1.5497666310521283,47.38406793004554,3303096.375,185.74460861496937,324961.125,18.273695383231175
